product_average_rating,product_reviews_count,product_url,product_orignal_price,product_sale_price,product_discount,product_image,product_brand,product_name,product_brand_id,product_sku,seller_name,seller_percentage,seller_rate,seller_rate_level,seller_seller_id,seller_shipment_time,seller_url
0.0,0,https://www.daraz.pk/products/-i396624002-s1922166368.html?search=1,840,280,-67%,https://static-01.daraz.pk/p/fd0cf8ccae3fe23790f2ce23e4dc0362.jpg,No Brand,Stylish T Shirts for Men,39704,396624002,Aurangzeb Shop,83%,0.83,3,1138402,100%,//www.daraz.pk/shop/chace-up/?itemId=396624002&channelSource=pdp
4.3,26,https://www.daraz.pk/products/-i240127404-s1919178384.html?search=1,899,532,-41%,https://static-01.daraz.pk/p/00479bc9ba60b6d0da2e8a533e90ac57.jpg,Paradise Zone,New Short SLeeve Printed T-shirt For Men,289682,240127404,Paradise Zone,91%,0.91,3,1042506,100%,//www.daraz.pk/shop/paradise-zone/?itemId=240127404&channelSource=pdp
5.0,4,https://www.daraz.pk/products/no-days-off-cotton-printed-t-shirt-for-men-i118824259-s1272186960.html?search=1,850,550,-35%,https://static-01.daraz.pk/p/f43053991aa1be9cbd6a8b1a6eb337b6.jpg,Jack Beos,No Days Off Cotton Printed T-shirt For Men,193707,118824259,Jack Beos,90%,0.9,3,9367,90%,//www.daraz.pk/shop/jack-beos-karachi/?itemId=118824259&channelSource=pdp
5.0,1,https://www.daraz.pk/products/-i396669067-s1922886784.html?search=1,1299,749,-42%,https://static-01.daraz.pk/p/505875a5ff03f3c55dcf33bc9c0786c6.png,No Brand,T Shirt Plain Colored Summer Top Half Sleeve Tee Shirt Round Neck Cotton Trendy T-shirt Casual T shirt Spring Wear Smart Fit Half Sleeve Tee Shirt { Xmen's Clothing },39704,396669067,Xmen's Clothing,100%,1,3,6005045154988,100%,//www.daraz.pk/shop/r3nzvjdz/?itemId=396669067&channelSource=pdp
5.0,1,https://www.daraz.pk/products/amazing-summer-collection-golden-wolverine-printed-smart-fit-white-trendy-printed-o-neck-half-sleeves-t-shirt-for-men-n-boys-i396220117-s1921426778.html?search=1,679,356,-48%,https://static-01.daraz.pk/p/6056f912f019f42b441a48980330b743.jpg,No Brand,Amazing Summer Collection Golden wolverine Printed Smart Fit Black Shirt Trendy Printed O-Neck Half Sleeves T Shirt For Men N Boys,39704,396220117,Fashion Lab,84%,0.84,3,6005012925047,97%,//www.daraz.pk/shop/fashion-lab/?itemId=396220117&channelSource=pdp
4.0,6,https://www.daraz.pk/products/-i270938596-s1484345197.html?search=1,549.0,349.0,-36%,https://static-01.daraz.pk/p/6ebc612e9798afec2ef432f136b8c5e1.jpg,No Brand,Summer Half Selves T shirt In Export Quality Fabric,39704,270938596,Hooran Collections,85%,0.85,3,1034804,100%,//www.daraz.pk/shop/hooran-collections/?itemId=270938596&channelSource=pdp
4.5,31,https://www.daraz.pk/products/2-i232647624-s1451985009.html?search=1,699,664,-5%,https://static-01.daraz.pk/p/48a833a22bcb33490652fe8b07ba2313.jpg,No Brand,Pack Of 2 T Shirt Round-Neck Half Sleeves Trendy Stylish Printed t shirts,39704,232647624,JUST THINK N BUY,86%,0.86,3,1066703,90%,//www.daraz.pk/shop/just-think-n-buy/?itemId=232647624&channelSource=pdp
5.0,1,https://www.daraz.pk/products/-i106696056-s1254940018.html?search=1,799,500,-37%,https://static-01.daraz.pk/p/1cbaf0e52c366ab145bf75eb319ade52.jpg,No Brand,Black Cotton Printed T-Shirt Call Of Duty Tshirt,39704,106696056,ShoppingKey (Karachi),89%,0.89,3,12450,100%,//www.daraz.pk/shop/shoppingkey-karachi/?itemId=106696056&channelSource=pdp
4.5,37,https://www.daraz.pk/products/marshmallow-face-printed-white-full-sleeve-t-shirt-for-men-i102968033-s1248906862.html?search=1,899,550,-39%,https://static-01.daraz.pk/p/6ee19be49047d9965a67cc11f6d9531c.jpg,Jack Beos,Marshmallow Face Printed White Full Sleeve T-Shirt For Men,193707,102968033,Jack Beos,90%,0.9,3,9367,90%,//www.daraz.pk/shop/jack-beos-karachi/?itemId=102968033&channelSource=pdp
4.9,15,https://www.daraz.pk/products/-i365545064-s1921587706.html?search=1,899,548,-39%,https://static-01.daraz.pk/p/d51fa98bcf942848fd65a10af54fbf64.jpg,Paradise Zone,Paradise ZOne New Short Sleeves Panel Contrast Fashion Tshirt For Men,289682,365545064,Paradise Zone,91%,0.91,3,1042506,100%,//www.daraz.pk/shop/paradise-zone/?itemId=365545064&channelSource=pdp
4.7,57,https://www.daraz.pk/products/paradise-zone-full-sleeves-check-printed-mulitcolor-pack-of-3-tshirt-for-men-i121932383-s1277938281.html?search=1,1999,1648,-18%,https://static-01.daraz.pk/p/5ec3bb52ad12883099008e28cbc36499.jpg,Paradise Zone,Paradise Zone Full Sleeves Check Printed Mulitcolor Pack of 3 Tshirt for Men,289682,121932383,Paradise Zone,91%,0.91,3,1042506,100%,//www.daraz.pk/shop/paradise-zone/?itemId=121932383&channelSource=pdp
4.4,8,https://www.daraz.pk/products/tweety-in-glasse-digital-printed-t-shirt-yellow-i1175462-s8497906.html?search=1,899.0,450.0,-50%,https://static-01.daraz.pk/p/fc4309ffa28307f20cccea2afe254b6c.jpg,Jack Beos,Tweety in Glasse Digital Printed T-shirt - Yellow,193707,1175462,Jack Beos,90%,0.9,3,9367,90%,//www.daraz.pk/shop/jack-beos-karachi/?itemId=1175462&channelSource=pdp
5.0,5,https://www.daraz.pk/products/signature-a-r-hoodie-style-t-shirt-printed-style-t-shirt-for-men-long-sleeves-t-shirts-i384368105-s1887515504.html?search=1,999,699,-30%,https://static-01.daraz.pk/p/d2062377b72fadbad2781d1d7745d961.jpg,No Brand,Signature A R Hoodie Style T-Shirt Printed Style T-Shirt For Men Long Sleeves T shirts,39704,384368105,S&N Fashion,81%,0.81,3,6005041650839,97%,//www.daraz.pk/shop/ipz71asb/?itemId=384368105&channelSource=pdp
4.6,14,https://www.daraz.pk/products/-i144782377-s1306412568.html?search=1,1500,474,-68%,https://static-01.daraz.pk/p/253c3ed213d478f56fe9fe2355d9ad32.jpg,No Brand,Ronaldo Printed Cotton Half-Sleeves O-Neck T-Shirt,39704,144782377,Leather freaks,83%,0.83,3,1093117,73%,//www.daraz.pk/shop/leather-freaks/?itemId=144782377&channelSource=pdp
4.7,25,https://www.daraz.pk/products/-i131215360-s1291126226.html?search=1,799,581,-27%,https://static-01.daraz.pk/p/7ef29831a6342305b9fa551f2091a13e.jpg,Paradise Zone,Full Sleeves Plain Charcoal Kurti Style Tshirt For Men,289682,131215360,Paradise Zone,91%,0.91,3,1042506,100%,//www.daraz.pk/shop/paradise-zone/?itemId=131215360&channelSource=pdp
0.0,0,https://www.daraz.pk/products/-i389209269-s1913313825.html?search=1,795,336,-58%,https://static-01.daraz.pk/p/6b885071803027679bb1d55d6326aefa.jpg,No Brand,Full Sleeves Abstract design T Shirt For Men,39704,389209269,Cheap Price Shop 1645438116,76%,0.76,3,6005016822123,100%,//www.daraz.pk/shop/cheap-price-shop-1645438116/?itemId=389209269&channelSource=pdp
0.0,0,https://www.daraz.pk/products/ielgy-i272247663-s1485296316.html?search=1,3160,2340,-26%,https://static-01.daraz.pk/p/f1afc268666b5301773c5773ea8e5b4c.jpg,IELGY,IELGY Men's Short Sleeve T-Shirt Loose Versatile Round Neck Bottom,288160,272247663,IELGY,90%,0.9,3,1079316,100%,//www.daraz.pk/shop/ielgy/?itemId=272247663&channelSource=pdp
5.0,5,https://www.daraz.pk/products/4-i109698642-s1260146412.html?search=1,1299,1298,-0.1%,https://static-01.daraz.pk/p/074a20861d0df59d61bf004436151de7.jpg,No Brand,Pack of 4 Round Half Sleeves summer cotton T-shirts,39704,109698642,Hafstore (Karachi),86%,0.86,3,11777,92%,//www.daraz.pk/shop/hafstore-karachi/?itemId=109698642&channelSource=pdp
0.0,0,https://www.daraz.pk/products/-i356489675-s1794223659.html?search=1,1500,999,-33%,https://static-01.daraz.pk/p/77a3aeb394596b0d810cbbe5e70ddabc.jpg,No Brand,Polo tshirt for Men Grey,39704,356489675,MNcollection (Karachi),79%,0.79,3,16510,100%,//www.daraz.pk/shop/mncollection-karachi/?itemId=356489675&channelSource=pdp
2.0,1,https://www.daraz.pk/products/2023-i396099434-s1921286323.html?search=1,1199.0,799.0,-33%,https://static-01.daraz.pk/p/02bcca020b2cf1a1b8abe717909ccb5c.jpg,Hooran Collection,Printed T-shirt And Shorts Summer Track Suit For Men 2023,123234487,396099434,Hooran Collections,85%,0.85,3,1034804,100%,//www.daraz.pk/shop/hooran-collections/?itemId=396099434&channelSource=pdp
4.8,22,https://www.daraz.pk/products/-i274876102-s1488519721.html?search=1,499,389,-22%,https://static-01.daraz.pk/p/93c854202d5fb7cb37069d773f88e877.jpg,No Brand,King style Amazing Summer Collection Smart Fit White Trendy Printed O-Neck Half Sleeves T Shirt For Men,39704,274876102,Sabs Store.,92%,0.92,3,6005018112769,100%,//www.daraz.pk/shop/sabs-store-1647167973/?itemId=274876102&channelSource=pdp
4.3,13,https://www.daraz.pk/products/4-i109712462-s1260148391.html?search=1,1199,1198,-0.1%,https://static-01.daraz.pk/p/cb23bfc2c59659389799d6660d5f608f.jpg,No Brand,Pack of 4 Round Half Sleeves summer cotton T-shirts,39704,109712462,Hafstore (Karachi),86%,0.86,3,11777,92%,//www.daraz.pk/shop/hafstore-karachi/?itemId=109712462&channelSource=pdp
4.5,100,https://www.daraz.pk/products/-i209120533-s1415154245.html?search=1,1399,799,-43%,https://static-01.daraz.pk/p/ac1793d6961ab8fe1cd83cf6307f98a4.jpg,No Brand,Summer Tracksuit Round Neck Half Sleeves T Shirts Top Quality Trouser For Men And Women's,39704,209120533,Hooran Collections,85%,0.85,3,1034804,100%,//www.daraz.pk/shop/hooran-collections/?itemId=209120533&channelSource=pdp
3.8,4,https://www.daraz.pk/products/-i171468684-s1342252818.html?search=1,675,520,-23%,https://static-01.daraz.pk/p/2ededda9a7f4b809c369ecae36d2246a.jpg,No Brand,Pikachu Pokemon printed t shirt for men,39704,171468684,Khanani's Tee Shirts,74%,0.74,3,1114172,100%,//www.daraz.pk/shop/khananis-tee-shirts/?itemId=171468684&channelSource=pdp
0.0,0,https://www.daraz.pk/products/-i396629295-s1922178362.html?search=1,835.0,298.0,-64%,https://static-01.daraz.pk/p/c3832da9d8c3d62733c679090bc22380.jpg,No Brand,Plain Tshirt Short Sleeve Top t shirt Round Neck Tshirt For Mens,39704,396629295,Aurangzeb Shop,83%,0.83,3,1138402,100%,//www.daraz.pk/shop/chace-up/?itemId=396629295&channelSource=pdp
5.0,12,https://www.daraz.pk/products/-i240864881-s1460002202.html?search=1,1599,1163,-27%,https://static-01.daraz.pk/p/931ec8897801e3508eb309e26a3908ac.jpg,Paradise Zone,New Arrival Summer Track Suit For Men's Wear Casual T-shirt And Trouser,289682,240864881,Paradise Zone,91%,0.91,3,1042506,100%,//www.daraz.pk/shop/paradise-zone/?itemId=240864881&channelSource=pdp
4.3,17,https://www.daraz.pk/products/-i246705944-s1464688415.html?search=1,800,580,-28%,https://static-01.daraz.pk/p/c3d36b7b2bbf5fff317f2c236255f241.jpg,,Army printed Cotton T Shirt for Men and Women,199573,246705944,Bolton (Karachi),87%,0.87,3,15622,92%,//www.daraz.pk/shop/bolton-karachi/?itemId=246705944&channelSource=pdp
4.9,7,https://www.daraz.pk/products/hy-i208698035-s1414294358.html?search=1,800,589,-26%,https://static-01.daraz.pk/p/8c325ae9e081a50e72759ab0d29e2932.jpg,No Brand,"HY Boutique T-Shirt, Jumper, Bomber Shirt, Upper, Upper new Design cheap price easy wear best collection for you",39704,208698035,hy boutique,83%,0.83,3,6005012670081,100%,//www.daraz.pk/shop/hy-boutique/?itemId=208698035&channelSource=pdp
4.4,50,https://www.daraz.pk/products/uu-u-2-u-uu-uuu-u-u-u-uu-u-u-i268108723-s1482702642.html?search=1,999,599,-40%,https://static-01.daraz.pk/p/9c7ce4b7a853a31dde57ec7f9d3ceadc.jpg,The Vintage,The Vintage clothing pack of 2 premium plain basic half sleeves t shirt,289138,268108723,The Vintage Clothing,88%,0.88,3,1128650,99%,//www.daraz.pk/shop/vintage-apparels/?itemId=268108723&channelSource=pdp
0.0,0,https://www.daraz.pk/products/-i401997351-s1940085640.html?search=1,999.0,699.0,-30%,,No Brand,Commando print t shirt for men,39704,401997351,cabinet store,89%,0.89,3,6005038911203,100%,//www.daraz.pk/shop/0fwjbhk6/?itemId=401997351&channelSource=pdp
5.0,5,https://www.daraz.pk/products/-i395732735-s1920904439.html?search=1,877,498,-43%,https://static-01.daraz.pk/p/c474ec99442503fb24280df4c012d701.jpg,No Brand,Stylish  design  full sleeves T shirt for men & young boys,39704,395732735,A.S Fashions,84%,0.84,3,6005010030128,100%,//www.daraz.pk/shop/as-fashions1592302092/?itemId=395732735&channelSource=pdp
4.4,7,https://www.daraz.pk/products/k238-i144216933-s1305592274.html?search=1,999,499,-50%,https://static-01.daraz.pk/p/5d769cbb94a5a3bff741de1be8173248.jpg,No Brand,Suffah Summer Collection Multicolor Cotton Half Sleeves Ertugrul Kaye Logo T-Shirt For Men K238,39704,144216933,Bachla's Store,90%,0.9,3,1033438,100%,//www.daraz.pk/shop/bachlas-store/?itemId=144216933&channelSource=pdp
0.0,0,https://www.daraz.pk/products/maroon-trendy-printed-tshirt-trouser-tracksuit-for-men-tshirts-for-men-bundle-of-2-i397986807-s1925846295.html?search=1,999.0,939.0,-6%,https://static-01.daraz.pk/p/3d978a3fd2953d8bf9429f5480516797.jpg,No Brand,Maroon Trendy Printed Tshirt & Trouser tracksuit for men - tshirts for men - Bundle of 2,39704,397986807,VYBE,89%,0.89,3,6005035959694,100%,//www.daraz.pk/shop/cu4gmmmt/?itemId=397986807&channelSource=pdp
4.6,33,https://www.daraz.pk/products/-i197440872-s1393174576.html?search=1,799,435,-46%,https://static-01.daraz.pk/p/b5589e455c95bb04206deb3d6bfab35f.jpg,Paradise Zone,Long Sleeves Plain Tshirts For Men,289682,197440872,Paradise Zone,91%,0.91,3,1042506,100%,//www.daraz.pk/shop/paradise-zone/?itemId=197440872&channelSource=pdp
4.7,101,https://www.daraz.pk/products/-i244114930-s1462951116.html?search=1,899,581,-35%,https://static-01.daraz.pk/p/0f622188a99981c1c1ba1fe3aacff80d.jpg,Paradise Zone,Long Sleeves Kurti Check Printed Multicolour Tshirt For Men,289682,244114930,Paradise Zone,91%,0.91,3,1042506,100%,//www.daraz.pk/shop/paradise-zone/?itemId=244114930&channelSource=pdp
4.2,22,https://www.daraz.pk/products/casual-branded-new-design-full-sleeve-t-shirts-i262309263-s1480077186.html?search=1,950,750,-21%,https://static-01.daraz.pk/p/969f726e9fdcb151d56dbdbca63f9f74.jpg,No Brand,Casual Branded New Design Full Sleeve T Shirts,39704,262309263,MA K store,90%,0.9,3,1115716,97%,//www.daraz.pk/shop/online-shopping-1572288897/?itemId=262309263&channelSource=pdp
5.0,1,https://www.daraz.pk/products/new-stylish-two-color-printed-full-sleeve-t-shirts-i394004108-s1918083393.html?search=1,900,750,-17%,https://static-01.daraz.pk/p/6c2bdb31feba7174baef15592f6bb4cd.jpg,No Brand,New Stylish Two Color Printed Full Sleeve T Shirts,39704,394004108,MA K store,90%,0.9,3,1115716,97%,//www.daraz.pk/shop/online-shopping-1572288897/?itemId=394004108&channelSource=pdp
4.4,49,https://www.daraz.pk/products/goku-digital-printed-full-sleeve-t-shirt-for-men-black-i107438580-s1255924992.html?search=1,700,550,-21%,https://static-01.daraz.pk/p/bbbbe22c2aab7b577da620b0e0ee53f3.jpg,Jack Beos,Goku Digital Printed Full Sleeve T-Shirt For Men - Black,193707,107438580,Jack Beos,90%,0.9,3,9367,90%,//www.daraz.pk/shop/jack-beos-karachi/?itemId=107438580&channelSource=pdp
5.0,2,https://www.daraz.pk/products/t-shirt-black-color-stylish-cr7-printed-round-neck-tee-shirt-half-sleeves-export-quality-shirt-i393603543-s1917645486.html?search=1,650,379,-42%,https://static-01.daraz.pk/p/96b0872d4c6e428f1d2541bc845fae22.jpg,No Brand,t shirt black color stylish CR7 printed -round neck tee shirt - half sleeves-export quality shirt,39704,393603543,JZgxmFRC,91%,0.91,3,6005032557528,100%,//www.daraz.pk/shop/jzgxmfrc/?itemId=393603543&channelSource=pdp
0.0,0,https://www.daraz.pk/products/-i246546248-s1464562353.html?search=1,1500,580,-61%,https://static-01.daraz.pk/p/f2d6be7efd45a097a48e26db7968b157.jpg,No Brand,Black Printed Attack On Titan Anime Japanese Manga Men T-shirt,39704,246546248,A2ZSHOP PK (Karachi),88%,0.88,3,12310,100%,//www.daraz.pk/shop/a2zshop-pk-karachi/?itemId=246546248&channelSource=pdp
4.3,3,https://www.daraz.pk/products/cut-price-sn-mens-full-sleeve-t-shirt-down-black-i366236878-s1819444856.html?search=1,1000,549,-45%,,Cut Price Shop,Cut Price SN Men's Full Sleeve T-Shirt Down Black,154269,366236878,The Cut Price,91%,0.91,3,1044428,93%,//www.daraz.pk/shop/the-cut-price/?itemId=366236878&channelSource=pdp
5.0,1,https://www.daraz.pk/products/-i269695022-s1483539053.html?search=1,899.0,224.0,-75%,https://static-01.daraz.pk/p/a1ff128643a8d01c8531844a79a2d4e3.jpg,No Brand,stretchable cotton jersey fabric shirt for men & women,39704,269695022,Storish Pakistan,88%,0.88,3,6005016270621,100%,//www.daraz.pk/shop/storish-pakistan/?itemId=269695022&channelSource=pdp
1.0,1,https://www.daraz.pk/products/5-i404193365-s1948289917.html?search=1,1699,699,-59%,https://static-01.daraz.pk/p/d8cdcebcd931ef56757404800b2108f6.jpg,No Brand,Pack Of 5 Mens Plain T Shirts Round Neck Half Sleeves Shirt,39704,404193365,Sweetie,33%,0.33,2,6005014809452,100%,//www.daraz.pk/shop/sweetie/?itemId=404193365&channelSource=pdp
4.3,81,https://www.daraz.pk/products/customized-vinyl-beast-mode-printed-tracksuit-for-men-tshirt-and-trouser-i271999228-s1485030865.html?search=1,1500.0,1139.0,-24%,https://static-01.daraz.pk/p/2203dff23e3bc1abda88f610918705a1.jpg,No Brand,Customized Vinyl Beast Mode Printed Tracksuit For Men (Tshirt and Trouser),39704,271999228,Rajani Collection (Karachi),83%,0.83,3,5324,100%,//www.daraz.pk/shop/rajani-collection-karachi/?itemId=271999228&channelSource=pdp
4.0,1,https://www.daraz.pk/products/the-shop-black-295-t-shirt-for-men-women-round-neck-half-sleeves-tshirt-blk-smw1-i337255289-s1744800300.html?search=1,850,654,-23%,https://static-01.daraz.pk/p/450c364b3ae311201aa038f4a907c384.jpg,The Shop,"The Shop - Black 295 T Shirt For Men & Women, Round Neck Half Sleeves TShirt - BLK-SMW1",194109,337255289,The Shop,93%,0.93,3,9954,90%,//www.daraz.pk/shop/the-shop/?itemId=337255289&channelSource=pdp
4.6,38,https://www.daraz.pk/products/-i109696536-s1260142302.html?search=1,172,119,-31%,https://static-01.daraz.pk/p/5034ea24368523eeea788fd93515134a.jpg,No Brand,Tatoo Sleeve,39704,109696536,Sherooz Collection,82%,0.82,3,8233,100%,//www.daraz.pk/shop/sherooz-collection-rawalpindi/?itemId=109696536&channelSource=pdp
4.5,95,https://www.daraz.pk/products/new-branded-stylish-full-sleeve-t-shirt-for-men-i262296605-s1480065479.html?search=1,950,750,-21%,https://static-01.daraz.pk/p/3f47f05e803e5b4896aecd5dd4ac2f93.jpg,No Brand,New Branded Stylish Full Sleeve T Shirt for Men,39704,262296605,MA K store,90%,0.9,3,1115716,97%,//www.daraz.pk/shop/online-shopping-1572288897/?itemId=262296605&channelSource=pdp
5.0,3,https://www.daraz.pk/products/new-stylish-cross-lining-full-sleeve-t-shirts-i396040166-s1921236240.html?search=1,900.0,750.0,-17%,https://static-01.daraz.pk/p/a732e6766de9d75ce0183de2195f6f5b.jpg,No Brand,New Stylish Cross Lining Full Sleeve T Shirts,39704,396040166,The Wardrobe Hub,91%,0.91,3,6005042433425,100%,//www.daraz.pk/shop/6o1ohege/?itemId=396040166&channelSource=pdp
4.6,5,https://www.daraz.pk/products/harley-davidson-black-cotton-full-sleeves-t-shirt-for-men-02052022-i292304384-s1571563439.html?search=1,850,450,-47%,https://static-01.daraz.pk/p/ea4edd5d52c83f76f596b997f9b859d4.jpg,Jack Beos,Harley Davidson Black Cotton Full Sleeves T-shirt For Men 02052022,193707,292304384,Jack Beos,90%,0.9,3,9367,90%,//www.daraz.pk/shop/jack-beos-karachi/?itemId=292304384&channelSource=pdp
4.7,62,https://www.daraz.pk/products/half-sleeves-allower-printed-multicolor-pack-of-3-tshirt-for-men-i129365666-s1289072277.html?search=1,1999,1454,-27%,https://static-01.daraz.pk/p/ac2b547053254ae312e9b71cbaf8e727.jpg,Paradise Zone,Half Sleeves Allower Printed Multicolor Pack Of 3 Tshirt For Men,289682,129365666,Paradise Zone,91%,0.91,3,1042506,100%,//www.daraz.pk/shop/paradise-zone/?itemId=129365666&channelSource=pdp
0.0,0,https://www.daraz.pk/products/eid-collection-stylish-printed-t-shirt-for-mens-and-boys-stylish-fashion-t-shirt-for-mens-and-boys-pure-stuff-3-colors-summer-collection-i401183897-s1936701383.html?search=1,999,767,-23%,https://static-01.daraz.pk/p/6e13b4e1dd35f7a2805fd06ebbc18226.jpg,No Brand,Eid Collection Stylish Printed T-shirt For Men's And Boys Stylish Fashion T-shirt For Men's And Boys Pure Stuff 3 Colors Summer Collection,39704,401183897,IZHAAN FASHIONS,94%,0.94,3,6005041776171,100%,//www.daraz.pk/shop/3ln4ia2a/?itemId=401183897&channelSource=pdp
0.0,0,https://www.daraz.pk/products/o-i359681207-s1804259092.html?search=1,799,379,-53%,https://static-01.daraz.pk/p/4bba487b7e8574892de06601a46ec81b.jpg,No Brand,T-Shirt PRINCE Printed Tshirt Half Seleeve O Neck Export Quilty tshirt,39704,359681207,amjad store 1643017839,91%,0.91,3,6005016192375,93%,//www.daraz.pk/shop/amjad-store-1643017839/?itemId=359681207&channelSource=pdp
